1896482,3675436,3819675,3889124,3969257
282525,398475,424975,431758,438542
271,1495,1675,1737,1798
56012,69910,70164,70249,70333
67619,73759,74626,74953,75316
371609,1347986,1405292,1423897,1442044
11419,13424,13495,13513,13549
61105,112883,117487,119082,120688
517,2122,2185,2208,2230
614,1012,1047,1058,1070
36389,46160,47330,48090,48617
7071,7265,7292,7300,7309
556685,979174,1005107,1013751,1022395
305605,1036566,1189577,1241135,1285209
33669,68310,68704,68810,68899
83797,90251,90579,90688,90798
189736,233245,235668,236677,237586
77430,82659,82960,83161,83161
15512,18619,19005,19197,19366
209264,277576,284976,287443,289487
16744,38681,38681,38681,38681
249612,456617,483305,492021,500736
605637,1157944,1180347,1184471,1188594
15726,28771,28949,28985,28985
2407,2782,2796,2806,2817
646,1587,1682,1704,1745
5436,5948,5963,5970,5970
190440,223951,225040,225585,225858
167010,999787,1153164,1204289,1255415
24019,25246,25338,25369,25400
895,3151,3167,3167,3167
534,983,1074,1101,1134
6181,7138,7200,7226,7280
47566,68154,69573,69967,70361
4646,28567,30410,31140,31831
28365,39478,40584,41801,42630
35195,39514,40005,40152,40300
1679,1827,1843,1853,1862
75674,136289,144760,147019,149277
170188,185598,186504,186957,187184
273119,332220,336448,337015,338248
220857,903300,949900,965434,979608
90394,106978,107521,107793,107929
30978,35675,36118,36207,36340
2651,4029,4107,4160,4196
98022,186294,199637,203486,207592
2487149,2988671,3004461,3008852,3015859
39670,40253,40350,40350,40350
204,16394,16568,16618,16661
33191,70084,71154,71511,71867
17404,17771,17878,17900,17900
433,33390,33398,33414,33431
22796,26312,26675,26766,26848
1385,278463,302476,309865,315407
29499,90197,90448,90491,90535
496846,1274104,1387576,1425265,1460387
1120,2304,2496,2589,2664
69639,80131,80645,80851,80954
12235,20714,22168,22531,23319
69675,83556,85190,86166,87141
2055,4881,5321,5468,5615
14933,29358,31314,32113,32956
54443,65991,66899,67229,67806
22884,24535,24625,24716,24776
48448,49461,49521,49521,49581
1517,2247,2340,2370,2391
3469,13103,13878,14616,15354
221,1187,1509,1555,1607
59725,124888,125369,125554,125762
80658,102844,104152,104418,104982
40693,54025,55072,55351,55561
2094,26505,26633,26687,26741
1452,1917,1944,1959,1989
1660,2816,2916,2951,2985
1909,4269,4625,4789,4884
19073,21995,22076,22103,22157
397226,1682925,1915032,2011988,2111882
1892,3930,4298,4437,4510
119508,153970,155985,156590,157194
1702,10550,11864,12207,12550
1440,7484,7541,7564,7587
840,1594,1670,1699,1723
50,76,80,81,82
602171,994794,1007273,1008573,1009873
333,583,622,635,648
11155,12927,13062,13130,13214
567846,813656,832596,837666,842328
82602,130568,136818,138809,140799
302,611,653,673,694
3382,9599,10051,10195,10332
102074,114346,115182,115461,115740
7897,9014,9104,9126,9137
1332003,1629771,1657048,1666140,1672959
63035,72235,72915,73077,73271
9647,10415,10453,10466,10478
329594,646741,673786,681441,688481
34673,39964,40426,40580,40683
57379,202510,202925,203063,203202
10744,30374,32232,33383,34534
538124,636397,642737,644322,646700
1462,3587,3735,3770,3806
74709,90168,91313,91645,91945
1266817,2936987,3188177,3248559,3308941
21895,51268,53476,54212,54948
102853,203542,210579,212744,215180
9401,10484,10616,10656,10682
2978,3995,4041,4056,4082
19840,42514,42514,42514,42514
229508,383425,399496,403948,407064
267281,626917,662713,674646,686578
5792,10806,10980,11021,11047
6005,23474,27335,28622,29909
7336,8872,8960,8971,8982
21555,23023,23079,23107,23135
68,258,284,286,290
527,10491,18183,20001,21818
83796,106032,107612,108117,108623
124347,214011,216186,217145,217912
6010,7937,8014,8023,8023
44182,60813,61083,61140,61196
82834,189478,208259,212954,217313
40653,64522,64627,64654,64672
244,367,373,375,376
96008,361150,374637,379133,383629
217065,236347,238392,238976,239268
365,1357,1829,1957,2063
6107,8826,9103,9178,9232
960,1029,1039,1039,1039
19025,102187,126398,136551,146704
52110,65779,66690,67104,67436
2676,6544,6576,6585,6593
12830,20736,21365,21557,21748
1465,2783,2914,3044,3093
46649,88887,91802,92693,93438
174307,295531,306510,308774,311037
23708,40009,41452,42001,42671
7931,8385,8447,8468,8488
717,1319,1322,1322,1324
460804,1004143,1053515,1069972,1086430
2259437,3835477,4010094,4050103,4090112
359155,961520,1058545,1093400,1128255
1352,2315,2348,2359,2368
3475,13268,18634,20423,22211
3745,5312,5461,5482,5518
1853,2130,2151,2164,2167
3595,3881,3886,3890,3895
31000,112234,115140,116109,117077
4266,7686,8036,8142,8249
39863,47908,48876,49118,49360
593,1020,1078,1123,1188
3596,16291,18860,19716,20572
2588,5035,5301,5404,5478
3775,6377,6530,6579,6630
2933,13646,14383,14586,14788
50408,62787,63629,64024,64311
202,516,585,606,635
215350,392085,419561,427729,433670
6543,13315,14059,14239,14419
6719,11168,11702,11851,11955
146,464,593,624,656
40292,47368,48507,48747,48987
1873,2493,2546,2569,2589
3477,243170,248234,250411,252205
7975,9351,9490,9537,9572
96693,895930,984935,1008691,1032446
104580,124532,127382,128259,129136
235630,424607,442914,450591,457087
965,4363,4462,4506,4550
899191,4210904,4981641,5238553,5495465
1409832,3789361,3920274,3963911,4007549
1088,18518,19309,19458,19557
15918,18854,19039,19096,19154
1294180,1915037,1975082,1988782,1998984
400624,558378,583326,589196,595799
310,816,937,992,1026
27835,44231,48019,48927,50159
13798,14537,14590,14590,14607
879,942,945,945,945
22493,1217498,1241903,1249428,1256453
2526,2662,2671,2675,2678
293,398,400,402,405
264596,515356,658895,675324,690024
58129,116250,122611,125326,128041
27720,38259,38640,38672,38742
53388,231536,271187,281587,291987
58608,65014,65489,65568,65726
659534,1757255,1962539,2015819,2069099
66530,236148,240336,241718,242457
38048,47436,48013,48263,48462
15767,43184,48138,49569,50115
28656,32022,32179,32257,32335
1372,4577,4969,5100,5231
1830882,2327970,2382070,2394029,2405987
184631,536719,583418,600900,618382
8654,11120,11294,11335,11375
153549,245838,269308,276866,284026
404,1164,1288,1312,1335
48534,50939,51129,51192,51255
2274,4245,4375,4418,4479
28036,35358,36117,36340,36519
3345,4889,4983,5021,5058
84223,128001,134604,136382,138003
324414,411133,415707,416632,417991
167584,201396,204862,205595,206328
106017,128357,129541,129886,130182
173940,2166878,2464049,2563107,2662164
2196,2453,2462,2462,2465
556787,779107,788323,793097,797962
79,142,148,150,152
132731,144265,144592,144657,144845
1795,2371,2419,2434,2443
856340,1042390,1043665,1043665,1044939
3486,6932,8426,8924,9422
52489,114261,127257,129451,131308
24568,203204,302934,336178,366751
1626350,2980225,3046189,3068177,3090165
370399,566703,570285,571718,573151
6753,8282,8376,8418,8459
578816,839284,857613,865330,873048
17080,29841,30736,30852,31008
516074,593383,596508,597522,598264
310381,426988,436705,440135,442993
46273,47424,47770,47770,47827
4251,5377,5525,5574,5616
548,4154,5963,6504,7151
4848,5637,5685,5706,5720
140,327,347,354,360
1086,1519,1622,1634,1641
1727,2484,2576,2605,2621
522,1044,1143,1174,1181
131379,163949,166370,167690,168571
326696,473874,497634,503574,511494
1138,2153,2235,2270,2320
251,809,908,952,1008
61106,68382,68796,68878,68878
466,1205,1240,1240,1248
1836593,6060429,6404984,6502265,6599546
21629,22688,22799,22855,22911
3094620,5113375,5285414,5314653,5365529
69942,76388,76656,76705,76784
183,287,293,299,299
165935,273690,276788,277821,278510
16099,16502,16602,16622,16643
1757451,2061798,2061798,2061798,2061798
8654,44786,51926,54451,56775
3830,3892,4007,4086,4166
15729,15935,15956,15960,15965
14782,16689,16791,16832,16873
54928,70084,72112,72691,73270
149931,335232,356604,364021,371437
145915,219192,228472,229752,231352
55350,74859,76393,76832,77380
1424,2517,2648,2652,2655
66815,71807,72122,72182,72239
896787,1097026,1112759,1117050,1121341
393,483,489,489,489
538680,609326,610798,611534,611534
357240,418174,422829,428979,431057
291,1263,1451,1503,1545
218765,413523,425176,428125,431073
455,823,872,903,913
25578,33785,34529,34744,35042
143318,213120,217499,218562,219625
11586,13089,13218,13267,13299
105662,153599,157692,159551,161187
1392,2359,2474,2520,2553
263,356,363,367,370
403,890,1036,1060,1086
799,2204,3134,3250,3302
95886,104354,104875,105136,105266
7384,8064,8113,8143,8153
52861,61659,61808,61808,61882
187596,193422,193888,193888,193888
42054,110621,122734,126619,130733
78724,90827,91731,92071,92636
133520,197446,200813,201935,203057
14534,176654,220257,236660,253271
35454,44234,44897,45063,45284
143650,169997,172297,173133,173760
2524,4567,4919,5023,5107
5103,5191,5191,5197,5197
752,1108,1119,1122,1127
63211,316464,411460,467489,523519
289,2981,3810,4092,4366
110079,131929,133253,133584,134081
83567,108984,110116,110531,111096
39706,50273,50721,50913,51041
136240,150702,151036,151210,151238
13027,16422,16696,16806,16870
15689,18607,19085,19228,19324
2410721,4023628,4145210,4197888,4259891
84298,103999,107483,108287,109091
4983,5481,5481,5481,5481
9599,16860,18724,19392,19893
2545677,7314754,7645861,7750694,7855528
122965,256380,270385,275054,279723
3337,4867,5031,5082,5117
3689,4535,4614,4631,4637
48791,55470,55930,56064,56269
15701,20945,21767,22022,22277
1851,6542,6818,6869,6918
9904,10192,10283,10284,10296
24124,24507,24537,24537,24566
138129,171235,173290,173975,174659
1354,1388,1388,1388,1388
3162,3826,3937,3965,3987
1282,1520,1522,1524,1525
5935,30226,35091,36712,38334
1408,1652,1668,1674,1681
10672,11323,11378,11392,11420
201486,255006,258469,259413,260673
1145,10343,11217,11469,11838
478884,623592,632240,635039,638353
8349,12357,12689,12783,12878
2132,5348,5884,6062,6241
1321,2512,2836,2920,3004
133,1262,1293,1304,1315
5143,6989,7212,7248,7304
1934,1989,1996,1996,1998
172,231,233,233,237
59058,65660,66170,66275,66393
158516,180132,180350,180569,180569
5072,5885,5964,6001,6022
2617,3844,3938,3959,3980
5352,6907,6941,6967,6984
20887,65915,69854,71166,72479
76239,87163,88083,88428,88773
33674,37501,37792,37910,38078
8231,58797,65853,68204,70556
79069,141015,148527,150900,153401
74719,106697,108783,109251,109632
70827,80244,80637,80931,81127
38335,44123,44669,44833,44942
570,1910,2049,2104,2166
9746,15108,16199,16630,16948
398,1001,1063,1087,1119
764881,1211708,1244289,1256701,1269113
554332,1788777,2047137,2123899,2200661
5310,5932,5961,5968,5975
684,1294,1432,1480,1513
54940,59081,59328,59489,59654
23471,33511,34523,34832,35096
27066,30987,31215,31291,31367
218820,296038,299275,300323,301372
29099,35060,35576,35717,35858
37053,51658,52296,52423,52614
126841,324654,349952,358385,366357
45,161,192,201,202
750707,906514,913596,915957,918318
29053,34265,34916,35133,35307
34544,59099,62345,63427,64426
416,988,1039,1060,1072
103550,111495,112034,112168,112168
24105,28608,29125,29310,29494
10059,11470,11584,11626,11669
3914,5012,5078,5090,5103
15873,23478,23679,23766,23823
7518,40108,40245,40325,40365
1428461,1541504,1549074,1551143,1553036
2864,3071,3098,3105,3113
4720,6986,7184,7278,7325
322,327,327,327,327
11396,31894,45238,52293,59348
321815,498289,501826,503005,504183
69176,82173,82906,83116,83326
57511,63654,63884,63961,63961
8591,10815,10884,10898,10967
33493,99263,110859,114848,118837
2364,7007,7486,7618,7778
173,210,210,210,210
5641,7635,7673,7683,7702
579,1157,1157,1157,1157
68096,69187,69271,69271,69271
12020,16587,17147,17297,17448
50270,51159,51159,51223,52621
2714,3322,3382,3401,3421
751,1818,1968,2029,2090
371778,400376,401830,402800,403285
30817,36113,36323,36397,36487
1605,2342,2450,2488,2530
23632,35350,36469,36858,37295
1115,3031,3297,3401,3512
189769,406480,436351,444551,452751
208526,274025,276852,277473,278094
395065,473031,478849,480595,483504
1134,6709,7972,8393,8697
62,190,219,237,246
237,825,974,1015,1017
804134,1959855,2100610,2148860,2197109
554,1247,1359,1401,1444
43164,68589,72420,73698,75166
32709,37586,39261,39606,39852
7921,27733,29520,31166,33221
36161,51168,51583,51693,51800
262,838,966,996,1042
968859,1300493,1312647,1316120,1317856
10810,20923,21795,22074,22318
1869,2194,2215,2222,2230
11541,14654,14878,14971,15064
230474,252818,254348,254960,254960
962534,1124088,1126803,1128161,1129518
663,2466,2631,2678,2725
55362,94326,99450,101215,103148
283888,451479,468173,471047,473920
33299,71543,76818,79241,79819
31728,41433,42393,42659,42872
49171,111700,117718,119578,121438
74826,244407,247780,248905,250029
61329,81107,82605,83104,83204
204945,294033,305220,309215,313210
184,601,618,629,638
774,1730,2062,2274,2495
5823,33459,38451,40115,42328
5102,5790,5826,5833,5840
51937,59238,59991,60292,60593
55961,58431,58502,58502,58572
206701,253720,253720,253720,253720
4937,5450,5483,5496,5516
517,1012,1135,1184,1281
2504,4664,4722,4764,4778
70505,169387,181546,187095,192233
3557,3918,3967,3991,4006
196299,239531,240699,241284,241868
31245,51288,52256,52616,53053
72010,85294,85716,85822,85927
1850834,2392541,2437684,2458519,2475881
3203,198047,224407,229059,233417
2371,3770,3891,3923,3955
10416,11184,11212,11226,11240
6612,8500,8685,8751,8805
84698,104941,107220,108172,108875
175759,271381,282978,286431,289883
1183616,2922379,3173767,3268037,3414680
64494,73415,73683,73772,73861
70254,84843,85464,85671,85878
172532,211242,212268,212524,212780
879277,3475264,3778650,3859124,3939598
318637,688911,732723,744672,755768
138,274,300,323,328
53559,118271,119591,120178,120472
3159,3911,3971,3982,3988
6964,8338,8402,8423,8497
10767,13204,13451,13533,13616
25038,30665,31348,31630,31911
500,1841,2020,2114,2211
12728,32520,35541,36457,37428
8219,14634,14764,14807,14850
52367,63945,65281,65726,66261
3823,259564,260114,260404,260693
12481,14616,14780,14835,14908
19161,25237,25687,25848,25944
50817,66576,68974,69714,70448
114844,138963,141797,142798,143837
30272,34382,34557,34637,34718
14155,22662,22951,23076,23200
212471,306462,315818,318040,320184
1152,1774,1814,1838,1852
6654,8276,8441,8462,8503
101431,124434,125423,125833,126280
253080,316851,318856,319658,320461
57760,89156,93350,94309,95028
119585,143068,143857,144252,144449
19531,23311,23454,23475,23497
5174,30698,37780,38770,39552
43201,57868,58208,58365,58576
225795,320762,324036,325378,326742
2006,4001,4407,4528,4637
650,733,738,739,741
89402,97171,97768,98127,98485
69995,78356,80500,81143,81786
87692,133636,136321,137215,138110
9900,12823,13001,13065,13098
49022,57179,58158,58403,58729
2601,4272,4325,4341,4357
1810,2727,2849,2906,2944
746,1884,1965,1991,2017
120,197,210,218,221
2640,5195,5306,5345,5384
141253,157194,158809,159414,160019
17208,51094,54476,57542,60607
337876,692487,723813,733542,745216
4318,7360,7390,7398,7398
575368,813906,833085,837880,842675
28104,42215,42681,42798,42915
157451,182102,183878,184322,184988
7662,7680,7680,7680,7680
805778,1365603,1390749,1399131,1407512
94195,198146,203603,205881,208072
2408,5693,5814,5814,5814
41063,314819,374589,376414,378239
2996,9543,10328,10695,11219
24299,97700,111107,116805,123508
135753,177843,179462,180155,180618
184564,344577,358302,363863,370197
319293,492274,505858,510214,514447
41,8561,8726,8808,8863
479,927,956,966,967
140605,162519,163345,163652,163969
150216,231407,250698,254000,256172
12461,13266,13314,13330,13346
259588,361422,365020,366061,367101
16660,18461,18643,18734,18780
1561,2931,3363,3473,4469
69590,113065,118968,120339,121375
40961,58779,60332,60701,60997
186433,225470,230518,231864,233210
87,178,185,185,186
503,6778,7336,7541,7746
10729,11555,11625,11667,11667
1632,2521,2621,2655,2693
56469,80229,83807,84523,85239
207893,444832,457570,461748,466844
121786,230734,237876,240257,242638
14881,21991,22322,22432,22542
566638,1604179,1795646,1855156,1914666
4089,6646,6663,6663,6671
68066,94055,96778,97521,98263
215185,259301,264276,265574,266545
1074038,1343578,1370762,1379824,1388885
21915,47442,49075,49620,50164
854,1672,1740,1759,1765
941674,1142986,1161287,1169606,1176261
1447,4620,4819,4875,4913
551705,614191,619483,621078,625222
752,804,808,808,810
7125,7434,7488,7507,7516
41341,47198,47370,47427,47485
389235,458983,462920,464608,466295
6044,6398,6398,6406,6406
124901,231603,238094,239657,242314
128,183,194,204,208
69,139,173,184,195
15997,16396,16423,16438,16453
214709,244001,245813,246417,247021
53816,61144,62324,62868,63085
135010,136842,137008,137008,137008
88336,118164,120863,121957,122781
6815,9313,9543,9628,9701
749437,2047812,2427397,2553925,2680454
14909,15430,15448,15448,15467
2773,3648,3733,3767,3800
2340,2407,2409,2412,2415
1486,6714,7404,7825,8245
2258,8065,9033,9355,9678
460,1109,1216,1244,1279
25069,33225,34922,35250,35524
30295,240660,273169,283799,294429
106032,176719,186115,190141,191931
20845,22507,22643,22698,22698
256552,404499,411630,413968,416306
905,1256,1390,1404,1422
362,863,926,956,986
657402,683004,684656,684656,685482
1232,4250,4454,4604,4632
464,2779,3377,3576,3775
1193,2813,2955,3001,3048
85126,100505,100626,100747,100747
4784,112414,113072,113453,113834
21599,23349,23521,23578,23636
77381,105253,106987,107634,108428
2020,2467,2530,2570,2616
924,994,997,998,999
393923,1058328,1105526,1118233,1129125
7421,10230,10465,10517,10570
88540,91754,91865,91976,91976
135991,156642,158619,159718,160816
256,782,887,922,960
5261,11570,12231,12566,12877
130873,554411,561728,564739,567750
160,246,256,260,261
11297,14222,14502,14572,14590
2928,4076,4231,4270,4304
477,1638,1981,2101,2221
710,869,882,884,889
78613,131193,134507,135612,142847
121550,152190,154407,155012,155617
14884,15698,15755,15774,15774
223,362,401,418,438
853526,1518708,1570413,1590390,1602376
10849,15762,16005,16093,16181
1388,5845,8621,9994,11472
239552,362249,368541,370339,372136
101522,107671,108456,108717,108979
103,784,825,835,867
4222,4436,4447,4447,4458
179411,418969,431784,436056,440328
109190,131513,134800,135666,136531
2411,3893,4123,4210,4276
32100,51855,54186,54972,55926
697,732,738,739,739
8747,13316,13780,13941,14119
2064,11819,17625,18451,18993
78,223,252,263,274
57375,76340,77298,77681,78064
6561,6674,6674,6682,6682
5520,10059,10718,10894,11069
1192097,1745112,1776874,1804043,1831211
28845,34122,34898,35074,35208
262,1631,1836,1896,1952
1861,10578,10758,10818,10878
110839,126090,127976,128605,129077
10289,132866,133876,134160,134524
1293,3231,3785,3970,4155
25435,29274,29597,29669,29740
4331,7124,7447,7545,7633
190236,233999,236276,237112,237985
5753,10326,10813,11020,11226
1850,2292,2338,2356,2368
5468,7209,7346,7382,7419
20032,36667,36711,36711,36711
20576,28610,29412,29679,29933
80,17375,17901,18129,18358
44029,51050,52100,52428,52887
101075,157266,160448,160807,161166
522845,1201792,1235645,1252572,1269498
152526,232660,241951,245048,247757
19654,29105,30272,30649,31176
22382,32897,35000,36352,37554
176364,204682,205675,205924,206172
49243,59853,60292,60585,60731
223,306,316,323,330
11833,30369,33187,34126,35065
1586,2707,2768,2781,2798
189991,339390,350064,352749,355433
393607,437760,438837,439375,439914
3281003,6866077,7004711,7050923,7097134
4075,7426,7954,8236,8432
1014,3667,3967,4130,4330
11576,16884,18047,18199,18401
6874,8837,8930,8953,8976
33999,45922,46720,46957,47194
660,1342,1448,1483,1519
454,4163,4368,4432,4518
603783,913562,936509,942246,946548
404,1608,1789,1830,1879
310131,866034,921997,940652,959306
355624,474638,510767,520685,526352
303,1805,2009,2065,2121
1559648,2658810,2725653,2747933,2770214
41014,93524,94943,95511,95937
155338,161350,161350,161350,161350
44043,54346,55129,55388,55598
80,220,251,256,260
167023,223534,226776,227545,228313
17535,20155,20200,20213,20239
3800,6039,6134,6188,6206
16071,113901,116146,116899,117489
210,242,245,245,245
95823,400448,408818,413098,418105
3530,3806,3811,3815,3820
4097,15505,17045,17607,18260
337,858,890,900,911
228774,233304,233587,233587,233587
55941,87709,89309,89752,90238
44378,60710,61651,61907,62677
9228,15666,17088,17597,18107
163673,190910,192644,193882,194625
7489,8278,8278,8278,8278
1749,2424,2552,2585,2614
203897,2072346,2153905,2180386,2206866
164769,192488,193514,194027,194541
199949,221208,223361,224169,224169
4295,6399,6438,6446,6446
3665,6340,6980,7085,7189
146,384,422,430,442
1595,2817,2921,2971,3001
217565,1863940,2141683,2234263,2326844
15870,16935,17020,17084,17127
165200,188967,193048,194070,195123
2358,5812,6225,6383,6544
1698,1916,1935,1945,1952
4692,5068,5074,5080,5080
49299,51291,51420,51613,51806
122072,133552,134360,134684,134684
189619,1322006,1374253,1386328,1397040
5334,5459,5466,5472,5472
301,536,549,556,564
13820,28900,29332,29476,29584
238,590,621,635,649
8450,12989,14468,14792,15055
86568,105168,107086,107817,108539
2606,2744,2761,2768,2774
32569,54550,56571,57221,57870
22151,27327,27793,27933,28120
2545,3793,3992,4211,4399
175711,415706,434727,438903,443080
239025,315560,323018,326158,326943
75930,84599,85643,85852,85957
29710,32878,33907,34030,34154
11445,12688,12832,12880,12927
501668,814301,838537,850654,861560
33946,62680,64742,64742,64742
8866,18430,18912,19081,19201
552,671,864,865,879
86115,109135,111076,111770,112324
9590,10160,10197,10222,10234
378823,792565,839374,850296,861218
22903,34085,35208,35522,35837
53555,84522,85140,85230,85393
254566,344565,346707,347136,347565
1303187,3093692,3410958,3498186,3573857
7038,15087,15312,15402,15470
24630,35506,35678,35721,35764
98658,245557,258692,263945,270269
100829,200824,211935,215268,218601
3660,3774,3793,3793,3802
970213,2071069,2195357,2236592,2277827
2268,3721,3876,3916,3946
38731,66051,68133,68549,68882
2639,5498,7195,7761,8327
216667,291367,292482,292854,292854
7172,8529,8561,8582,8592
252911,322148,324684,325475,326152
142148,348996,367886,373553,377803
13982,14293,14310,14310,14328
95901,124316,125552,126169,126633
3230,4338,4566,4638,4681
2541,3158,3194,3221,3237
3181,3589,3620,3643,3652
2160576,2973586,3029392,3053513,3076705
1248,1606,1627,1650,1671
122070,158059,164794,166478,168582
23634,2896449,2995209,3028129,3061049
9168,9622,9657,9669,9680
50980,83337,87178,88458,89622
2404,9410,10956,11471,11986
156,284,309,317,322
1802,5551,5551,5551,5551
22455,65850,71040,72528,74015
2177,2523,2559,2578,2588
43346,51365,54130,54683,55375
77861,1421857,1604830,1652105,1695539
145511,163185,165708,166317,166848
10926,13994,14190,14261,14349
153109,241694,247351,248912,250420
1280,3659,3962,4055,4069
58949,73756,74866,75237,75514
2791,6068,6603,6701,6798
193517,371426,378735,381172,383609
32952,35708,35794,35794,35838
21793,47620,50873,51979,53020
1029829,1525875,1555955,1574413,1582343
4989,5832,5922,5967,6012
48017,77540,79375,79788,80195
11415,73385,82713,85974,89236
900,1040,1050,1056,1060
312501,339027,341513,342342,343171
5736,16482,17230,17479,17661
109100,294621,309498,314457,319417
135983,172926,175419,176099,176552
15328,18371,18598,18689,18780
37142,74905,78088,79149,80211
576221,595154,595154,595154,595154
42976,56906,58314,58981,59500
1428300,2537590,2540887,2541986,2543085
23792,119986,128544,130598,132310
230649,244164,244458,244752,244752
487077,646017,659515,662871,665907
7422,12290,13403,13676,13913
242755,1097496,1213774,1244373,1266813
43705,49626,49993,50115,50298
3046,3781,3829,3853,3872
27358,33243,33446,33527,33568
520138,740197,759249,764965,769728
1638,3548,3578,3587,3596
358,92637,96840,97113,97386
34525,38542,38683,38729,38776
16742,31476,32609,32986,33363
63777,70262,70533,70623,70713
5764,7090,7177,7212,7220
1751323,2792813,2811345,2817523,2823700
132750,229295,241045,244856,247715
17291,68716,72423,72762,73101
1674302,2617111,2678487,2694002,2707732
1642,4279,4820,4966,5063
253944,284209,285948,286644,288036
2493624,4383340,4595840,4683995,4774424
27425,39971,43356,44056,44639
946,6698,6722,6730,6730
96470,104233,104615,104742,104997
14132,17479,17763,17851,17916
96421,115424,115424,115424,115500
578908,1293320,1354358,1378230,1405358
1830896,2225599,2238530,2244790,2247952
18228,19091,19140,19140,19164
842,1216,1310,66244,68490
10924,79468,101380,109476,117824
1231,2661,2764,2889,2977
48187,51615,51740,51802,51864
18917,25687,26076,26173,26302
185936,308745,315249,316397,317545
288762,404604,417794,422190,426587
6796,16999,18700,19267,19834
3419,4055,4055,4232,4367
9957,14402,14872,15016,15052
1333,1370,1371,1373,1373
6197,11209,11603,11710,11830
150155,202657,206094,206986,208082
10681,12895,13074,13172,13205
1124,1631,1687,1711,1733
105445,172590,186442,190555,194064
182972,245573,249956,251417,252878
337,785,798,808,818
200760,214785,215564,215824,215824
4793,36284,42448,44503,46557
68862,122697,123300,123503,123639
21674,24650,24951,25011,25041
17823,21676,21959,22091,22248
11214,33452,33452,33452,33452
114635,158065,164301,165954,167335
16246,19117,19356,19452,19524
6354,9851,10501,10641,10781
62284,276327,283742,286213,288685
811890,1272337,1313683,1326839,1341874
36308,41851,42323,42464,42593
15451,22411,23401,23671,23941
9981,19393,21098,21730,22361
605,3162,3721,3907,3984
1875,2074,2096,2120,2139
947,1659,1685,1692,1703
2207,7883,8829,9145,9460
628,1513,1653,1691,1730
3516,12558,14065,14568,15070
166742,221150,223050,224118,225186
6519,11262,11977,12216,12442
7118,8564,8642,8665,8687
3476,4313,4345,4356,4361
5317,8677,8928,9003,9082
88422,115729,117174,117752,118185
23811,25628,25851,25915,26011
2175,2502,2536,2546,2555
40399,49981,50838,51121,51329
132,172,183,187,191
224,471,553,556,566
158489,172993,174044,174254,174675
1307,1342,1344,1349,1349
28675,29834,29979,30015,30015
26281,27108,27207,27274,27340
83991,140200,144623,146834,149046
2697,2746,2753,2753,2756
37388,38793,39056,39107,39152
14177,70182,80099,83475,86850
427,1331,1331,1331,1443
488,600,614,615,621
3560,3854,3858,3863,3863
101,288,323,334,346
84,16729,16813,16855,16855
3872,4747,4820,4832,4874
43662,45077,45186,45240,45240
1050,1554,1581,1591,1597
3912,7278,7438,7504,7588
105618,698793,745811,756032,766253
3943,5179,5302,5328,5354
2174,2695,2753,2767,2773
12889,14255,14342,14377,14412
39489,212604,232544,239191,245837
250404,270043,271680,272334,272662
963,1435,1453,1458,1463
228837,288338,291306,292100,292842
1325,2424,2573,2626,2659
2143,2608,2617,2627,2627
1118,2246,2371,2442,2538
18603,27815,28639,28854,29034
5836,7471,7622,7669,7706
13611,22877,23009,23053,23096
5972,8131,8414,8508,8561
2109,2650,2670,2673,2683
1055,1481,1526,1547,1566
51773,62513,63091,63284,63569
4767,8319,8559,8628,8720
9964,10248,10260,10273,10273
203301,763249,850668,881647,912626
3873,6716,6866,6883,6910
11874,16912,17016,17057,17078
818,2154,2295,2341,2388
3240,3780,3823,3841,3855
1587,8903,11663,12785,13906
140166,804406,1022165,1096879,1181980
4213,37046,44269,46677,49085
5650,18773,22405,23406,24213
22257,27129,27463,27596,27696
94427,239172,257143,261717,265965
724,1141,1224,1250,1265
9461,9719,9719,9743,9743
29519,32518,32718,32798,32878
704,17224,17601,17714,17828
57739,218475,230023,233872,238315
259,809,920,957,994
23403,35201,35704,35841,35972
70,88,91,91,94
3286,4781,4943,5013,5065
1446131,2269258,2274859,2276685,2276685
59492,85065,87954,88917,89131
11309,26655,26835,26893,26943
2082,3335,3378,3392,3406
4922,5213,5232,5238,5244
5910,7423,7701,7781,7851
2603,2775,2778,2784,2789
151594,955875,968960,973321,977682
72398,74467,74647,74647,74737
114871,262891,269126,271096,273065
7134,32200,32400,32440,32559
3425,17746,18823,19182,19540
1186785,1577686,1641985,1656467,1670949
32355,45155,46637,47052,47407
29719,34458,34885,34980,35217
2838,3509,3580,3612,3630
805,1806,1969,2080,2123
1532,2937,3035,3058,3081
35299,35641,35641,35684,35684
590,1542,1590,1602,1602
216400,414469,435621,442671,448550
1482,2733,2873,2920,2967
110610,286618,308973,315515,322058
7811,14507,14637,14665,14715
3694,5311,5324,5324,5330
2434,3751,3801,3823,3829
30363,61593,66220,67473,68822
83546,131868,131973,132023,132093
65851,72427,73138,73316,73494
958,4543,4726,4809,4847
236673,520681,537117,542376,547636
245268,707874,722713,727077,731442
1450,8760,9692,10049,10464
8619,14623,15380,15632,15885
2318,2929,2985,2996,3011
103263,115990,116556,116751,117123
441,751,766,771,784
150683,162879,163273,163273,163469
26310,42801,43655,43868,44135
13365,17236,17655,17754,17852
93,378,398,402,408
1309,1816,1851,1865,1882
492387,646997,655859,657829,659799
59210,62058,62208,62283,62358
218507,245525,247551,248564,249240
10187,21798,22067,22174,22255
